Issue Key,Tipo de Problema,Rework Score,Reopen Count,Backward Moves,QA Returns,Revisitas Status,Conformance Score,Conforme Basico,Lead Time Fluxo (dias),Done Final Author,Done Final Date,Variant
W1NNR-803,Tarefa,3,0,1,0,2,0.375,Nao,50.7084,Thaís Cabral,2025-05-15 19:26:33,Backlog > Ready to Design > Ready to Analytics > Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-574,Tarefa,3,0,1,0,2,0.3889,Nao,37.5963,Lorraine Caribe,2025-04-02 13:00:05,Backlog > In Progress > Ready To Staging > In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-599,Tarefa,3,0,1,0,2,0.4375,Nao,39.6902,Lorraine Caribe,2025-04-02 13:00:06,In Progress > Ready To Staging > In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-855,Problema,3,0,1,0,2,0.4375,Nao,32.2457,Thaís Cabral,2025-06-06 18:58:24,in analytics > In Development > Staging > QA Approved Staging > Ready for Production > QA Approved Staging > Ready for Production > Done
W1NNR-885,Problema,3,0,1,0,2,0.4375,Nao,8.2063,Thaís Cabral,2025-05-15 19:23:48,in analytics > In Development > Staging > QA Approved Staging > Ready for Production > QA Approved Staging > Ready for Production > Done
W1NNR-2045,Tarefa,3,0,0,0,3,0.0,Nao,4.0055,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2,Tarefa,3,0,0,0,3,0.4444,Nao,104.2564,Lorraine Caribe,2024-07-24 20:13:35,In Progress > Ready for Staging > Staging > In Progress > Ready for Staging > Staging > Ready for Production > Production > Done
W1NNR-917,Tarefa,3,0,0,0,3,0.4667,Nao,17.8646,Lorraine Caribe,2025-06-02 17:36:26,in analytics > In Development > In Progress > Ready to Analytics > in analytics > In Development > In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-665,Tarefa,3,0,0,0,3,0.6538,Nao,113.2143,Lorraine Caribe,2025-07-11 23:53:19,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready to Analytics > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-723,Tarefa,3,0,0,0,3,0.6538,Nao,113.2138,Lorraine Caribe,2025-07-11 23:53:17,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready to Analytics > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-75,Problema,2,1,0,0,1,0.125,Nao,18.7656,Lara Junqueira Alvarenga,2024-08-12 14:36:03,Ready to Analytics > Done > In Validation > Done
W1NNR-230,Tarefa,2,1,0,0,1,0.4167,Nao,119.4944,Lorraine Caribe,2025-02-26 00:53:15,In Progress > In Staging > Ready for Production > Done > Backlog > Done
W1NNR-532,Tarefa,2,0,1,0,1,0.5,Nao,98.0717,Thaís Cabral,2025-05-15 19:26:43,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-533,Tarefa,2,0,1,0,1,0.5,Nao,98.0711,Thaís Cabral,2025-05-15 19:26:30,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-534,Tarefa,2,0,1,0,1,0.5,Nao,98.0707,Thaís Cabral,2025-05-15 19:26:31,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-763,Tarefa,2,0,1,0,1,0.5,Nao,44.126,Thaís Cabral,2025-05-15 19:26:32,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-824,Tarefa,2,0,1,0,1,0.5,Nao,31.2548,Thaís Cabral,2025-05-15 19:26:35,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-826,Tarefa,2,0,1,0,1,0.5,Nao,31.2527,Thaís Cabral,2025-05-15 19:26:36,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-860,Tarefa,2,0,1,0,1,0.5,Nao,28.9111,Thaís Cabral,2025-05-15 19:26:39,Backlog > In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-859,Tarefa,2,0,1,0,1,0.5625,Nao,28.0894,Thaís Cabral,2025-05-15 19:26:41,In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-897,Tarefa,2,0,1,0,1,0.5625,Nao,8.208,Thaís Cabral,2025-05-15 19:26:40,In Progress > Ready To Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-625,Tarefa,2,0,1,0,1,0.6,Nao,94.3764,Lorraine Caribe,2025-06-22 23:32:58,In Progress > Ready To Staging > Ready to Homologation > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-861,Tarefa,2,0,1,0,1,0.6,Nao,66.4869,Lorraine Caribe,2025-06-22 23:38:01,In Progress > Ready To Staging > Ready to Homologation > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-862,Tarefa,2,0,1,0,1,0.6,Nao,66.4454,Lorraine Caribe,2025-06-22 23:38:15,In Progress > Ready To Staging > Ready to Homologation > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-2006,Tarefa,2,0,0,0,2,0.0,Nao,7.1189,Sem Autor,,Approval > Backlog > READY FOR DEVELOPMENT > Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-786,Problema,2,0,0,0,2,0.25,Nao,16.7794,Thaís Cabral,2025-04-14 13:48:44,in analytics > In Development > Staging > In Development > Staging > QA Approved > Ready for Production > Done
W1NNR-21,História,2,0,0,0,1,0.2857,Nao,27.8351,Eder Afonso,2024-05-28 13:44:56,In Progress > Ready for Staging > Ready for Staging > Staging > Ready for Production > Production > Done
W1NNR-35,Tarefa,2,0,0,0,1,0.2857,Nao,58.1016,Lorraine Caribe,2024-07-24 20:13:35,In Progress > Ready for Staging > Ready for Staging > Staging > Ready for Production > Production > Done
W1NNR-4,Problema,2,0,0,0,2,0.4,Nao,95.4552,Gabriel Wiggert,2024-07-28 01:20:56,To Do > In Progress > Ready for Staging > In Progress > Ready for Staging > Staging > Ready for Production > Production > in analytics > Done
W1NNR-620,Tarefa,2,0,0,0,2,0.4375,Nao,33.0253,Thaís Cabral,2025-04-14 13:28:17,In Progress > Ready To Staging > Staging > QA Approved > Staging > QA Approved > Ready for Production > Done
W1NNR-715,Tarefa,2,0,0,0,1,0.4375,Nao,13.9775,Lorraine Caribe,2025-04-02 13:01:26,Backlog > In Progress > Ready To Staging > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-596,Tarefa,2,0,0,0,1,0.5,Nao,47.9223,Lorraine Caribe,2025-04-02 13:00:05,In Progress > Ready To Staging > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-605,Tarefa,2,0,0,0,1,0.5,Nao,39.67,Lorraine Caribe,2025-04-02 13:00:26,In Progress > In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-830,Tarefa,2,0,0,0,2,0.5,Nao,31.252,Thaís Cabral,2025-05-15 19:26:37,Backlog > In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Done
W1NNR-835,Tarefa,2,0,0,0,2,0.5556,Nao,73.0563,Lorraine Caribe,2025-06-22 23:35:50,In Progress > Staging > QA Approved > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > Done
W1NNR-567,Tarefa,2,0,0,0,2,0.5625,Nao,46.9763,Lorraine Caribe,2025-04-02 13:00:47,In Progress > Ready To Staging > Staging > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-833,Tarefa,2,0,0,0,2,0.6364,Nao,73.107,Lorraine Caribe,2025-06-22 23:33:08,In Progress > Staging > QA Approved > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-624,Tarefa,2,0,0,0,2,0.65,Nao,94.8657,Lorraine Caribe,2025-06-22 23:35:27,In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-627,Tarefa,2,0,0,0,2,0.65,Nao,61.661,Lorraine Caribe,2025-05-22 12:42:52,In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-628,Tarefa,2,0,0,0,2,0.65,Nao,61.6611,Lorraine Caribe,2025-05-22 12:42:54,In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-629,Tarefa,2,0,0,0,2,0.65,Nao,61.6611,Lorraine Caribe,2025-05-22 12:42:56,In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-748,Tarefa,2,0,0,0,2,0.65,Nao,89.3908,Lorraine Caribe,2025-06-22 23:33:03,In Progress > Ready To Staging > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-617,Tarefa,2,0,0,0,2,0.75,Nao,107.0891,Lorraine Caribe,2025-06-22 23:32:59,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-771,Tarefa,2,0,0,0,2,0.75,Nao,88.4555,Lorraine Caribe,2025-06-22 23:32:56,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-800,Tarefa,2,0,0,0,2,0.75,Nao,82.1225,Lorraine Caribe,2025-06-22 23:33:05,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-863,Tarefa,2,0,0,0,2,0.75,Nao,66.337,Lorraine Caribe,2025-06-22 23:38:22,In Progress > Ready To Staging > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-2116,Tarefa,1,0,0,0,1,0.3333,Nao,25.9028,Lara Junqueira Alvarenga,2026-03-03 18:41:22,Approval > Staging > Homolog > Staging > Ready for Production > Done
W1NNR-2110,Tarefa,1,0,0,0,1,0.5,Nao,19.7332,Lara Junqueira Alvarenga,2026-02-24 12:51:33,Approval > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-575,Tarefa,1,0,0,0,1,0.5,Nao,39.6901,Lorraine Caribe,2025-04-02 13:00:07,In Progress > In Backlog > Backlog > In Progress > Ready To Staging > Staging > QA Approved > Ready for Production > Done
W1NNR-65,Tarefa,1,0,0,0,1,0.5625,Nao,16.0429,Lorraine Caribe,2024-08-01 14:12:52,In Progress > To Do > In Progress > Ready for Staging > Staging > In Staging > Ready for Production > Done
W1NNR-1956,Tarefa,1,0,0,0,1,0.6,Nao,45.0423,Lara Junqueira Alvarenga,2026-02-20 20:59:45,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1957,Tarefa,1,0,0,0,1,0.6,Nao,42.1021,Lara Junqueira Alvarenga,2026-02-20 20:59:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1958,Tarefa,1,0,0,0,1,0.6,Nao,36.3431,Lara Junqueira Alvarenga,2026-02-20 20:59:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1959,Tarefa,1,0,0,0,1,0.6,Nao,39.2454,Lara Junqueira Alvarenga,2026-02-20 20:59:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1960,Tarefa,1,0,0,0,1,0.6,Nao,30.0999,Lara Junqueira Alvarenga,2026-02-20 20:59:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1961,Tarefa,1,0,0,0,1,0.6,Nao,35.3426,Lara Junqueira Alvarenga,2026-02-20 20:59:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1962,Tarefa,1,0,0,0,1,0.6,Nao,29.0169,Lara Junqueira Alvarenga,2026-02-20 20:59:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1963,Tarefa,1,0,0,0,1,0.6,Nao,35.9963,Lara Junqueira Alvarenga,2026-02-20 20:59:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1964,Tarefa,1,0,0,0,1,0.6,Nao,37.0857,Lara Junqueira Alvarenga,2026-02-20 20:59:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1965,Tarefa,1,0,0,0,1,0.6,Nao,27.976,Lara Junqueira Alvarenga,2026-02-20 20:59:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-1966,Tarefa,1,0,0,0,1,0.6,Nao,31.1862,Lara Junqueira Alvarenga,2026-02-20 20:59:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > ready for homolog > Ready To Staging > Staging > Ready for Production > Done
W1NNR-655,Tarefa,1,0,0,0,1,0.6,Nao,39.5147,Thaís Cabral,2025-04-14 13:28:01,Ready for Production > Staging > QA Approved > Ready for Production > Done
W1NNR-471,Tarefa,1,0,0,0,1,0.625,Nao,89.9592,Lorraine Caribe,2025-01-27 19:17:51,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-472,Tarefa,1,0,0,0,1,0.625,Nao,90.2472,Lorraine Caribe,2025-01-27 19:17:49,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-473,Tarefa,1,0,0,0,1,0.625,Nao,88.9255,Lorraine Caribe,2025-01-27 19:17:52,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-474,Tarefa,1,0,0,0,1,0.625,Nao,63.2601,Lorraine Caribe,2025-01-27 19:18:00,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-475,Tarefa,1,0,0,0,1,0.625,Nao,88.9252,Lorraine Caribe,2025-01-27 19:17:53,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-476,Tarefa,1,0,0,0,1,0.625,Nao,49.003,Lorraine Caribe,2025-01-27 19:17:58,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-477,Tarefa,1,0,0,0,1,0.625,Nao,66.9977,Lorraine Caribe,2025-01-27 19:17:54,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-478,Tarefa,1,0,0,0,1,0.625,Nao,87.0488,Lorraine Caribe,2025-01-27 19:17:59,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-479,Tarefa,1,0,0,0,1,0.625,Nao,87.1955,Lorraine Caribe,2025-01-27 19:18:01,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-480,Tarefa,1,0,0,0,1,0.625,Nao,82.9993,Lorraine Caribe,2025-01-27 19:18:02,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-482,Tarefa,1,0,0,0,1,0.625,Nao,53.2607,Lorraine Caribe,2025-01-27 19:18:03,In Progress > Ready To Staging > In Staging > Prioritized > Backlog > In Staging > Ready for Production > Done
W1NNR-630,Tarefa,1,0,0,0,1,0.6667,Nao,89.4032,Lorraine Caribe,2025-06-22 23:33:01,In Progress > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-834,Tarefa,1,0,0,0,1,0.6667,Nao,73.0597,Lorraine Caribe,2025-06-22 23:33:09,In Progress > Staging > QA Approved > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-846,Tarefa,1,0,0,0,1,0.75,Nao,26.8779,Thaís Cabral,2025-05-27 15:41:22,Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-851,Tarefa,1,0,0,0,1,0.75,Nao,26.8765,Thaís Cabral,2025-05-27 15:41:25,Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-843,Tarefa,1,0,0,0,1,0.7778,Nao,39.8071,Thaís Cabral,2025-05-27 15:41:18,In Progress > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-844,Tarefa,1,0,0,0,1,0.7778,Nao,33.0779,Thaís Cabral,2025-05-27 15:41:20,In Progress > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-845,Tarefa,1,0,0,0,1,0.7778,Nao,28.8303,Thaís Cabral,2025-05-27 15:41:21,In Progress > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-849,Tarefa,1,0,0,0,1,0.7778,Nao,27.0952,Thaís Cabral,2025-05-27 15:41:24,In Progress > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-852,Tarefa,1,0,0,0,1,0.7778,Nao,26.8897,Thaís Cabral,2025-05-27 15:41:26,In Progress > Staging > Homologation > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1042,Tarefa,0,0,0,0,0,0.0,Nao,255.604,Sem Autor,,Backlog > Triagem
W1NNR-109,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-110,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-1232,Tarefa,0,0,0,0,0,0.0,Nao,30.9932,Sem Autor,,Backlog > Triagem
W1NNR-1278,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-13,Tarefa,0,0,0,0,0,0.0,Nao,666.9517,Sem Autor,,To Do > Backlog > Triagem
W1NNR-14,Tarefa,0,0,0,0,0,0.0,Nao,666.9517,Sem Autor,,To Do > Backlog > Triagem
W1NNR-15,Tarefa,0,0,0,0,0,0.0,Nao,666.9517,Sem Autor,,To Do > Backlog > Triagem
W1NNR-1937,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2007,Tarefa,0,0,0,0,0,0.0,Nao,13.3048,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2008,Tarefa,0,0,0,0,0,0.0,Nao,20.9561,Sem Autor,,Approval > Backlog > READY FOR DEVELOPMENT > In Progess
W1NNR-2009,Tarefa,0,0,0,0,0,0.0,Nao,14.0426,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2010,Tarefa,0,0,0,0,0,0.0,Nao,13.9796,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2012,Tarefa,0,0,0,0,0,0.0,Nao,11.3318,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2016,Tarefa,0,0,0,0,0,0.0,Nao,8.0869,Sem Autor,,Approval > Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2029,Tarefa,0,0,0,0,0,0.0,Nao,12.3761,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2041,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2043,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2046,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2047,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2048,Tarefa,0,0,0,0,0,0.0,Nao,0.0003,Sem Autor,,Triagem > Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2049,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2051,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,READY FOR DEVELOPMENT
W1NNR-2052,Tarefa,0,0,0,0,0,0.0,Nao,2.2405,Sem Autor,,READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW
W1NNR-2099,Problema,0,0,0,0,0,0.0,Nao,0.9286,Sem Autor,,Triagem > Backlog > READY FOR DEVELOPMENT
W1NNR-2124,Tarefa,0,0,0,0,0,0.0,Nao,20.0445,Sem Autor,,Approval > Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW > READY FOR TESTING/QA
W1NNR-2174,Tarefa,0,0,0,0,0,0.0,Nao,7.7564,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review
W1NNR-2181,Tarefa,0,0,0,0,0,0.0,Nao,3.2688,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW
W1NNR-2182,Tarefa,0,0,0,0,0,0.0,Nao,0.2829,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess
W1NNR-2183,Tarefa,0,0,0,0,0,0.0,Nao,1.0807,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess
W1NNR-2199,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess
W1NNR-22,História,0,0,0,0,0,0.0,Nao,585.7433,Sem Autor,,Backlog > Triagem
W1NNR-2200,Tarefa,0,0,0,0,0,0.0,Nao,0.2284,Sem Autor,,Backlog > READY FOR DEVELOPMENT > In Progess > Ready for code review > CODE REVIEW
W1NNR-2201,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Backlog > READY FOR DEVELOPMENT
W1NNR-406,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-407,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-408,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-409,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-410,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-411,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-412,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-413,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-414,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-415,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-416,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-417,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-418,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-419,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-420,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-421,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-422,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-423,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-424,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-425,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-426,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-427,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-428,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-429,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-430,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-431,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-432,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-437,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-438,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-439,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-440,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-441,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-442,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-56,Tarefa,0,0,0,0,0,0.0,Nao,574.7392,Sem Autor,,Backlog > Triagem
W1NNR-759,Tarefa,0,0,0,0,0,0.0,Nao,323.9038,Sem Autor,,Backlog > Triagem
W1NNR-766,Tarefa,0,0,0,0,0,0.0,Nao,323.8972,Sem Autor,,Backlog > Triagem
W1NNR-8,Tarefa,0,0,0,0,0,0.0,Nao,666.9809,Sem Autor,,To Do > Ready to Analytics > Backlog > Triagem
W1NNR-866,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
W1NNR-894,Tarefa,0,0,0,0,0,0.0,Nao,0.0,Sem Autor,,Triagem
